word,count_1996,count_2024,freq_1996,freq_2024,log_ratio_2024_vs_1996
strengths,0,11,0.00000000,0.00003672,0.000037
stress,0,49,0.00000000,0.00016356,0.000164
stressed,0,1,0.00000000,0.00000334,0.000003
stresses,0,18,0.00000000,0.00006008,0.000060
stressing,0,2,0.00000000,0.00000668,0.000007
stretchable,0,2,0.00000000,0.00000668,0.000007
strikes,0,7,0.00000000,0.00002337,0.000023
striking,0,1,0.00000000,0.00000334,0.000003
string,1,13,0.00026144,0.00004339,-0.000218
strings,0,5,0.00000000,0.00001669,0.000017
strobe,1,2,0.00026144,0.00000668,-0.000255
strobes,0,3,0.00000000,0.00001001,0.000010
stroboscopy,0,1,0.00000000,0.00000334,0.000003
strong,0,35,0.00000000,0.00011683,0.000117
stronger,1,8,0.00026144,0.00002670,-0.000235
strongly,0,10,0.00000000,0.00003338,0.000033
stroock,1,0,0.00026144,0.00000000,-0.000261
strozzi,0,1,0.00000000,0.00000334,0.000003
struction,1,0,0.00026144,0.00000000,-0.000261
structural,11,173,0.00287582,0.00057747,-0.002294
structuralism,0,3,0.00000000,0.00001001,0.000010
structure,9,403,0.00235294,0.00134521,-0.001006
structured,0,52,0.00000000,0.00017358,0.000174
structures,6,187,0.00156863,0.00062420,-0.000943
structuring,1,6,0.00026144,0.00002003,-0.000241
struggle,0,6,0.00000000,0.00002003,0.000020
struggles,0,8,0.00000000,0.00002670,0.000027
strutuctural,0,2,0.00000000,0.00000668,0.000007
strymish,0,2,0.00000000,0.00000668,0.000007
sts,0,24,0.00000000,0.00008011,0.000080
sttr,0,2,0.00000000,0.00000668,0.000007
stu,1,0,0.00026144,0.00000000,-0.000261
stucky,0,1,0.00000000,0.00000334,0.000003
student,1,363,0.00026144,0.00121169,0.000950
students,5,3980,0.00130719,0.01328518,0.011891
studied,0,40,0.00000000,0.00013352,0.000134
studies,18,807,0.00470588,0.00269375,-0.002005
studio,0,131,0.00000000,0.00043728,0.000437
studios,0,3,0.00000000,0.00001001,0.000010
studying,1,34,0.00026144,0.00011349,-0.000148
stuff,0,2,0.00000000,0.00000668,0.000007
stultz,0,11,0.00000000,0.00003672,0.000037
stuppard,0,35,0.00000000,0.00011683,0.000117
sturm,0,2,0.00000000,0.00000668,0.000007
stuxnet,0,1,0.00000000,0.00000334,0.000003
style,0,43,0.00000000,0.00014353,0.000144
styles,0,45,0.00000000,0.00015021,0.000150
stylistic,0,7,0.00000000,0.00002337,0.000023
su,0,2,0.00000000,0.00000668,0.000007
sub,0,14,0.00000000,0.00004673,0.000047
subcontinent,0,1,0.00000000,0.00000334,0.000003
subcritical,0,1,0.00000000,0.00000334,0.000003
subcultural,0,1,0.00000000,0.00000334,0.000003
subcultures,0,5,0.00000000,0.00001669,0.000017
subduction,0,5,0.00000000,0.00001669,0.000017
subfield,0,2,0.00000000,0.00000668,0.000007
subfields,0,3,0.00000000,0.00001001,0.000010
subgame,0,1,0.00000000,0.00000334,0.000003
subject,11,3439,0.00287582,0.01147933,0.008542
subjective,0,1,0.00000000,0.00000334,0.000003
subjectivist,0,1,0.00000000,0.00000334,0.000003
subjectivities,0,1,0.00000000,0.00000334,0.000003
subjectivity,0,1,0.00000000,0.00000334,0.000003
subjects,0,327,0.00000000,0.00109152,0.001091
subjugation,0,1,0.00000000,0.00000334,0.000003
sublimation,0,1,0.00000000,0.00000334,0.000003
sublime,0,1,0.00000000,0.00000334,0.000003
sublinear,0,3,0.00000000,0.00001001,0.000010
submanifold,1,0,0.00026144,0.00000000,-0.000261
submanifolds,0,2,0.00000000,0.00000668,0.000007
submarine,1,3,0.00026144,0.00001001,-0.000251
submaximal,0,1,0.00000000,0.00000334,0.000003
submerged,0,4,0.00000000,0.00001335,0.000013
submersibles,0,2,0.00000000,0.00000668,0.000007
submission,0,6,0.00000000,0.00002003,0.000020
submissions,0,4,0.00000000,0.00001335,0.000013
submit,0,51,0.00000000,0.00017024,0.000170
submits,0,2,0.00000000,0.00000668,0.000007
submitted,0,9,0.00000000,0.00003004,0.000030
submitting,0,3,0.00000000,0.00001001,0.000010
submodular,0,2,0.00000000,0.00000668,0.000007
suboptimal,0,1,0.00000000,0.00000334,0.000003
subordinate,0,1,0.00000000,0.00000334,0.000003
subperformance,0,1,0.00000000,0.00000334,0.000003
subprime,0,1,0.00000000,0.00000334,0.000003
subsequent,0,9,0.00000000,0.00003004,0.000030
subsequently,0,4,0.00000000,0.00001335,0.000013
subset,0,1,0.00000000,0.00000334,0.000003
subsidiary,0,2,0.00000000,0.00000668,0.000007
subsonic,2,2,0.00052288,0.00000668,-0.000516
subspaces,0,2,0.00000000,0.00000668,0.000007
substance,0,4,0.00000000,0.00001335,0.000013
substances,0,1,0.00000000,0.00000334,0.000003
substantial,0,27,0.00000000,0.00009013,0.000090
substantially,0,2,0.00000000,0.00000668,0.000007
substantive,0,31,0.00000000,0.00010348,0.000103
substitute,0,2,0.00000000,0.00000668,0.000007
substitutes,0,1,0.00000000,0.00000334,0.000003
substitution,0,5,0.00000000,0.00001669,0.000017
substrate,0,4,0.00000000,0.00001335,0.000013
substrates,0,4,0.00000000,0.00001335,0.000013
subsurface,0,3,0.00000000,0.00001001,0.000010
subsyslaboratory,1,0,0.00026144,0.00000000,-0.000261
subsystem,0,10,0.00000000,0.00003338,0.000033
subsystems,0,7,0.00000000,0.00002337,0.000023
subtext,0,1,0.00000000,0.00000334,0.000003
subtitles,0,3,0.00000000,0.00001001,0.000010
subtle,0,1,0.00000000,0.00000334,0.000003
suburbanization,0,1,0.00000000,0.00000334,0.000003
subverted,0,1,0.00000000,0.00000334,0.000003
subwavelength,0,2,0.00000000,0.00000668,0.000007
subways,0,1,0.00000000,0.00000334,0.000003
succeed,0,4,0.00000000,0.00001335,0.000013
succeeding,0,1,0.00000000,0.00000334,0.000003
success,0,39,0.00000000,0.00013018,0.000130
successes,0,10,0.00000000,0.00003338,0.000033
successful,0,44,0.00000000,0.00014687,0.000147
successfully,0,21,0.00000000,0.00007010,0.000070
succession,0,1,0.00000000,0.00000334,0.000003
successor,0,1,0.00000000,0.00000334,0.000003
successors,0,1,0.00000000,0.00000334,0.000003
succinct,0,1,0.00000000,0.00000334,0.000003
such,0,599,0.00000000,0.00199945,0.001997
sudan,0,2,0.00000000,0.00000668,0.000007
sudden,0,2,0.00000000,0.00000668,0.000007
sudhir,0,1,0.00000000,0.00000334,0.000003
sue,0,1,0.00000000,0.00000334,0.000003
sues,1,0,0.00026144,0.00000000,-0.000261
suess,0,2,0.00000000,0.00000668,0.000007
suetonius,0,2,0.00000000,0.00000668,0.000007
suffering,0,1,0.00000000,0.00000334,0.000003
sufficiency,0,1,0.00000000,0.00000334,0.000003
sufficient,0,9,0.00000000,0.00003004,0.000030
suffix,0,2,0.00000000,0.00000668,0.000007
sugar,0,2,0.00000000,0.00000668,0.000007
suggest,0,1,0.00000000,0.00000334,0.000003
suggested,0,8,0.00000000,0.00002670,0.000027
suggestions,0,2,0.00000000,0.00000668,0.000007
suggests,0,2,0.00000000,0.00000668,0.000007
suit,0,1,0.00000000,0.00000334,0.000003
suitability,0,2,0.00000000,0.00000668,0.000007
suitable,0,27,0.00000000,0.00009013,0.000090
suite,0,1,0.00000000,0.00000334,0.000003
suited,0,3,0.00000000,0.00001001,0.000010
suites,0,3,0.00000000,0.00001001,0.000010
sulfur,0,1,0.00000000,0.00000334,0.000003
suling,0,1,0.00000000,0.00000334,0.000003
sull,0,3,0.00000000,0.00001001,0.000010
sullivan,0,1,0.00000000,0.00000334,0.000003
sult,1,0,0.00026144,0.00000000,-0.000261
sum,0,4,0.00000000,0.00001335,0.000013
sume,1,0,0.00026144,0.00000000,-0.000261
summarize,0,1,0.00000000,0.00000334,0.000003
summarizing,0,5,0.00000000,0.00001669,0.000017
summary,0,9,0.00000000,0.00003004,0.000030
summation,0,3,0.00000000,0.00001001,0.000010
summer,1,525,0.00026144,0.00175244,0.001490
summit,0,2,0.00000000,0.00000668,0.000007
sums,0,1,0.00000000,0.00000334,0.000003
sumsets,0,1,0.00000000,0.00000334,0.000003
sun,0,1,0.00000000,0.00000334,0.000003
sung,0,2,0.00000000,0.00000668,0.000007
sunk,0,1,0.00000000,0.00000334,0.000003
sunni,0,1,0.00000000,0.00000334,0.000003
sup,0,2,0.00000000,0.00000668,0.000007
super,0,9,0.00000000,0.00003004,0.000030
superalloys,0,4,0.00000000,0.00001335,0.000013
superconducting,1,9,0.00026144,0.00003004,-0.000231
superconductivity,2,2,0.00052288,0.00000668,-0.000516
superconductors,0,1,0.00000000,0.00000334,0.000003
supergravity,0,2,0.00000000,0.00000668,0.000007
superhero,0,4,0.00000000,0.00001335,0.000013
superior,0,2,0.00000000,0.00000668,0.000007
supermodular,0,2,0.00000000,0.00000668,0.000007
supermultiplets,0,1,0.00000000,0.00000334,0.000003
supernatural,0,3,0.00000000,0.00001001,0.000010
supernova,0,2,0.00000000,0.00000668,0.000007
supernovae,0,2,0.00000000,0.00000668,0.000007
superposed,0,1,0.00000000,0.00000334,0.000003
superposition,1,1,0.00026144,0.00000334,-0.000258
superradiance,0,1,0.00000000,0.00000334,0.000003
superscalar,0,1,0.00000000,0.00000334,0.000003
supersonic,1,7,0.00026144,0.00002337,-0.000238
superspace,0,1,0.00000000,0.00000334,0.000003
supersymmetric,1,3,0.00026144,0.00001001,-0.000251
supersymmetry,0,1,0.00000000,0.00000334,0.000003
supervised,0,47,0.00000000,0.00015689,0.000157
supervising,0,9,0.00000000,0.00003004,0.000030
supervision,0,153,0.00000000,0.00051071,0.000511
supervisor,0,6,0.00000000,0.00002003,0.000020
supervisory,0,6,0.00000000,0.00002003,0.000020
superwetting,0,1,0.00000000,0.00000334,0.000003
supplement,0,6,0.00000000,0.00002003,0.000020
supplemental,0,1,0.00000000,0.00000334,0.000003
supplementary,0,40,0.00000000,0.00013352,0.000134
supplemented,1,17,0.00026144,0.00005675,-0.000205
supplementing,0,1,0.00000000,0.00000334,0.000003
supplements,0,1,0.00000000,0.00000334,0.000003
supplied,0,1,0.00000000,0.00000334,0.000003
supplier,0,5,0.00000000,0.00001669,0.000017
suppliers,0,2,0.00000000,0.00000668,0.000007
supplies,0,7,0.00000000,0.00002337,0.000023
supply,0,247,0.00000000,0.00082448,0.000824
supplying,0,3,0.00000000,0.00001001,0.000010
support,1,45,0.00026144,0.00015021,-0.000111
supported,0,7,0.00000000,0.00002337,0.000023
supporting,0,10,0.00000000,0.00003338,0.000033
supportive,0,3,0.00000000,0.00001001,0.000010
supports,0,6,0.00000000,0.00002003,0.000020
suppress,0,2,0.00000000,0.00000668,0.000007
suppression,0,1,0.00000000,0.00000334,0.000003
suppressors,0,1,0.00000000,0.00000334,0.000003
supramolecular,0,6,0.00000000,0.00002003,0.000020
supremacy,0,1,0.00000000,0.00000334,0.000003
supreme,1,4,0.00026144,0.00001335,-0.000248
sur,0,3,0.00000000,0.00001001,0.000010
surendranath,0,4,0.00000000,0.00001335,0.000013
surf,1,0,0.00026144,0.00000000,-0.000261
surface,9,92,0.00235294,0.00030709,-0.002043
surfaces,2,55,0.00052288,0.00018359,-0.000339
surfactant,0,26,0.00000000,0.00008679,0.000087
surfactants,0,4,0.00000000,0.00001335,0.000013
surficial,0,3,0.00000000,0.00001001,0.000010
surgery,0,1,0.00000000,0.00000334,0.000003
surgical,0,1,0.00000000,0.00000334,0.000003
surging,0,2,0.00000000,0.00000668,0.000007
suri,0,2,0.00000000,0.00000668,0.000007
surprise,0,3,0.00000000,0.00001001,0.000010
surprisingly,0,1,0.00000000,0.00000334,0.000003
surround,0,1,0.00000000,0.00000334,0.000003
surrounding,0,21,0.00000000,0.00007010,0.000070
surveillance,0,13,0.00000000,0.00004339,0.000043
survey,2,78,0.00052288,0.00026036,-0.000262
surveyed,0,2,0.00000000,0.00000668,0.000007
surveying,0,3,0.00000000,0.00001001,0.000010
surveys,1,102,0.00026144,0.00034047,0.000079
survivability,0,1,0.00000000,0.00000334,0.000003
survival,0,4,0.00000000,0.00001335,0.000013
survived,0,1,0.00000000,0.00000334,0.000003
survives,0,1,0.00000000,0.00000334,0.000003
surviving,0,1,0.00000000,0.00000334,0.000003
survivorship,0,1,0.00000000,0.00000334,0.000003
susceptibility,0,2,0.00000000,0.00000668,0.000007
suspended,0,2,0.00000000,0.00000668,0.000007
suspension,0,2,0.00000000,0.00000668,0.000007
suspensions,0,2,0.00000000,0.00000668,0.000007
susskind,0,11,0.00000000,0.00003672,0.000037
sussman,0,2,0.00000000,0.00000668,0.000007
sustain,0,4,0.00000000,0.00001335,0.000013
sustainability,0,107,0.00000000,0.00035716,0.000357
sustainable,2,120,0.00052288,0.00040056,-0.000122
sustainably,0,2,0.00000000,0.00000668,0.000007
sustaining,0,3,0.00000000,0.00001001,0.000010
susy,1,6,0.00026144,0.00002003,-0.000241
sutherland,0,3,0.00000000,0.00001001,0.000010
sutton,0,2,0.00000000,0.00000668,0.000007
svalbard,0,1,0.00000000,0.00000334,0.000003
svd,0,1,0.00000000,0.00000334,0.000003
swager,0,1,0.00000000,0.00000334,0.000003
swain,0,2,0.00000000,0.00000668,0.000007
swan,0,2,0.00000000,0.00000668,0.000007
swapping,0,1,0.00000000,0.00000334,0.000003
swaps,0,3,0.00000000,0.00001001,0.000010
sweden,0,1,0.00000000,0.00000334,0.000003
swedish,0,1,0.00000000,0.00000334,0.000003
swelling,0,4,0.00000000,0.00001335,0.000013
swift,0,1,0.00000000,0.00000334,0.000003
swimming,0,2,0.00000000,0.00000668,0.000007
swing,0,1,0.00000000,0.00000334,0.000003
swirl,0,1,0.00000000,0.00000334,0.000003
swirling,0,1,0.00000000,0.00000334,0.000003
switched,0,3,0.00000000,0.00001001,0.000010
switches,0,3,0.00000000,0.00001001,0.000010
switching,0,1,0.00000000,0.00000334,0.000003
syllabi,0,6,0.00000000,0.00002003,0.000020
syllable,0,2,0.00000000,0.00000668,0.000007
syllabus,0,52,0.00000000,0.00017358,0.000174
symbiosis,0,2,0.00000000,0.00000668,0.000007
symbol,0,1,0.00000000,0.00000334,0.000003
symbolic,1,20,0.00026144,0.00006676,-0.000195
symbols,0,3,0.00000000,0.00001001,0.000010
symmetric,0,2,0.00000000,0.00000668,0.000007
symmetries,0,3,0.00000000,0.00001001,0.000010
symmetry,0,15,0.00000000,0.00005007,0.000050
sympathy,0,1,0.00000000,0.00000334,0.000003
symphonic,0,2,0.00000000,0.00000668,0.000007
symphonies,0,1,0.00000000,0.00000334,0.000003
symphony,0,7,0.00000000,0.00002337,0.000023
symplectic,0,3,0.00000000,0.00001001,0.000010
symposium,0,1,0.00000000,0.00000334,0.000003
synanalysis,1,0,0.00026144,0.00000000,-0.000261
synapse,0,3,0.00000000,0.00001001,0.000010
synapses,0,2,0.00000000,0.00000668,0.000007
synaptic,0,3,0.00000000,0.00001001,0.000010
synchronization,0,9,0.00000000,0.00003004,0.000030
synchronizations,0,2,0.00000000,0.00000668,0.000007
synchronized,0,2,0.00000000,0.00000668,0.000007
synchronous,0,1,0.00000000,0.00000334,0.000003
synchrophasor,0,1,0.00000000,0.00000334,0.000003
synchrotron,0,2,0.00000000,0.00000668,0.000007
synchrotrons,0,1,0.00000000,0.00000334,0.000003
syndromes,0,2,0.00000000,0.00000668,0.000007
synergies,0,3,0.00000000,0.00001001,0.000010
synergy,0,3,0.00000000,0.00001001,0.000010
synoptic,0,5,0.00000000,0.00001669,0.000017
syntactic,0,11,0.00000000,0.00003672,0.000037
syntax,3,32,0.00078431,0.00010682,-0.000677
syntheses,0,2,0.00000000,0.00000668,0.000007
synthesis,3,97,0.00078431,0.00032378,-0.000460
synthesize,0,17,0.00000000,0.00005675,0.000057
synthesized,0,2,0.00000000,0.00000668,0.000007
synthesizes,0,6,0.00000000,0.00002003,0.000020
synthesizing,0,7,0.00000000,0.00002337,0.000023
synthetases,0,1,0.00000000,0.00000334,0.000003
synthetic,2,90,0.00052288,0.00030042,-0.000222
synthetics,0,1,0.00000000,0.00000334,0.000003
synthons,0,1,0.00000000,0.00000334,0.000003
syphilis,0,1,0.00000000,0.00000334,0.000003
syria,0,1,0.00000000,0.00000334,0.000003
sys,1,0,0.00026144,0.00000000,-0.000261
sysmethods,1,0,0.00026144,0.00000000,-0.000261
system,13,399,0.00339869,0.00133186,-0.002062
systematic,0,37,0.00000000,0.00012351,0.000123
systematically,0,2,0.00000000,0.00000668,0.000007
systemic,0,4,0.00000000,0.00001335,0.000013
systems,36,1308,0.00941176,0.00436608,-0.005011
sysu,1,0,0.00026144,0.00000000,-0.000261
sze,0,3,0.00000000,0.00001001,0.000010
szemeredi,0,2,0.00000000,0.00000668,0.000007
szymborska,0,1,0.00000000,0.00000334,0.000003
table,1,3,0.00026144,0.00001001,-0.000251
tableaux,0,1,0.00000000,0.00000334,0.000003
tables,0,1,0.00000000,0.00000334,0.000003
tablet,0,4,0.00000000,0.00001335,0.000013
tableting,0,4,0.00000000,0.00001335,0.000013
tabular,0,3,0.00000000,0.00001001,0.000010
tac,0,1,0.00000000,0.00000334,0.000003
tacit,0,1,0.00000000,0.00000334,0.000003
tacitus,0,1,0.00000000,0.00000334,0.000003
tackle,0,5,0.00000000,0.00001669,0.000017
tackled,0,2,0.00000000,0.00000668,0.000007
tackles,0,4,0.00000000,0.00001335,0.000013
tactical,0,8,0.00000000,0.00002670,0.000027
tactically,0,1,0.00000000,0.00000334,0.000003
tacticians,0,1,0.00000000,0.00000334,0.000003
tacticity,0,2,0.00000000,0.00000668,0.000007
tactics,0,16,0.00000000,0.00005341,0.000053
tactile,0,1,0.00000000,0.00000334,0.000003
taft,0,1,0.00000000,0.00000334,0.000003
tag,0,1,0.00000000,0.00000334,0.000003
tagore,0,1,0.00000000,0.00000334,0.000003
taguchi,1,0,0.00026144,0.00000000,-0.000261
tail,0,1,0.00000000,0.00000334,0.000003
tailleur,0,3,0.00000000,0.00001001,0.000010
tailored,0,2,0.00000000,0.00000668,0.000007
taiwan,0,4,0.00000000,0.00001335,0.000013
take,1,74,0.00026144,0.00024701,-0.000014
takeaways,0,1,0.00000000,0.00000334,0.000003
taken,2,65,0.00052288,0.00021697,-0.000306
takeovers,0,3,0.00000000,0.00001001,0.000010
takes,0,16,0.00000000,0.00005341,0.000053
taking,0,909,0.00000000,0.00303423,0.003030
tal,2,0,0.00052288,0.00000000,-0.000523
talas,0,1,0.00000000,0.00000334,0.000003
talebinejad,0,1,0.00000000,0.00000334,0.000003
talent,0,1,0.00000000,0.00000334,0.000003
talents,0,4,0.00000000,0.00001335,0.000013
tales,0,8,0.00000000,0.00002670,0.000027
talk,0,10,0.00000000,0.00003338,0.000033
talking,0,5,0.00000000,0.00001669,0.000017
talks,0,19,0.00000000,0.00006342,0.000063
tall,0,1,0.00000000,0.00000334,0.000003
talline,1,0,0.00026144,0.00000000,-0.000261
talmadge,0,4,0.00000000,0.00001335,0.000013
tamarin,0,1,0.00000000,0.00000334,0.000003
tan,0,28,0.00000000,0.00009346,0.000093
tang,0,4,0.00000000,0.00001335,0.000013
tangible,0,8,0.00000000,0.00002670,0.000027
tank,0,3,0.00000000,0.00001001,0.000010
tanner,0,1,0.00000000,0.00000334,0.000003
tanzania,0,4,0.00000000,0.00001335,0.000013
tao,0,1,0.00000000,0.00000334,0.000003
tapscott,0,7,0.00000000,0.00002337,0.000023
tar,0,1,0.00000000,0.00000334,0.000003
tarantino,0,1,0.00000000,0.00000334,0.000003
target,0,17,0.00000000,0.00005675,0.000057
targeted,0,12,0.00000000,0.00004006,0.000040
targeting,0,8,0.00000000,0.00002670,0.000027
targets,0,3,0.00000000,0.00001001,0.000010
tarkanian,0,4,0.00000000,0.00001335,0.000013
tarski,1,1,0.00026144,0.00000334,-0.000258
tas,0,3,0.00000000,0.00001001,0.000010
tasan,0,4,0.00000000,0.00001335,0.000013
task,0,12,0.00000000,0.00004006,0.000040
tasks,0,35,0.00000000,0.00011683,0.000117
taste,0,4,0.00000000,0.00001335,0.000013
tata,0,1,0.00000000,0.00000334,0.000003
taught,0,172,0.00000000,0.00057413,0.000574
tawada,0,1,0.00000000,0.00000334,0.000003
tax,0,20,0.00000000,0.00006676,0.000067
taxa,1,2,0.00026144,0.00000668,-0.000255
taxation,0,12,0.00000000,0.00004006,0.000040
taxes,0,8,0.00000000,0.00002670,0.000027
taylor,0,12,0.00000000,0.00004006,0.000040
tbd,0,1,0.00000000,0.00000334,0.000003
tchaikovsky,0,1,0.00000000,0.00000334,0.000003
teach,0,17,0.00000000,0.00005675,0.000057
teacher,0,4,0.00000000,0.00001335,0.000013
teachers,0,1,0.00000000,0.00000334,0.000003
teaches,0,33,0.00000000,0.00011015,0.000110
teaching,4,233,0.00104575,0.00077775,-0.000268
teague,0,2,0.00000000,0.00000668,0.000007
teal,0,5,0.00000000,0.00001669,0.000017
team,0,150,0.00000000,0.00050070,0.000501
teambuilding,0,1,0.00000000,0.00000334,0.000003
teaming,0,1,0.00000000,0.00000334,0.000003
teams,1,183,0.00026144,0.00061085,0.000349
teamwork,0,30,0.00000000,0.00010014,0.000100
teas,0,1,0.00000000,0.00000334,0.000003
tech,0,23,0.00000000,0.00007677,0.000077
techet,0,3,0.00000000,0.00001001,0.000010
technical,1,193,0.00026144,0.00064423,0.000383
technicalities,0,1,0.00000000,0.00000334,0.000003
technically,0,1,0.00000000,0.00000334,0.000003
technicians,0,3,0.00000000,0.00001001,0.000010
technique,0,22,0.00000000,0.00007344,0.000073
techniques,10,547,0.00261438,0.00182588,-0.000787
techno,0,6,0.00000000,0.00002003,0.000020
technological,1,81,0.00026144,0.00027038,0.000009
technologically,0,4,0.00000000,0.00001335,0.000013
technologies,0,327,0.00000000,0.00109152,0.001091
technology,14,671,0.00366013,0.00223979,-0.001416
technopolitics,0,2,0.00000000,0.00000668,0.000007
technoscientific,0,1,0.00000000,0.00000334,0.000003
techprereq,1,0,0.00026144,0.00000000,-0.000261
tectonic,0,16,0.00000000,0.00005341,0.000053
tectonics,2,23,0.00052288,0.00007677,-0.000446
ted,0,1,0.00000000,0.00000334,0.000003
tedrake,0,3,0.00000000,0.00001001,0.000010
tehnology,0,1,0.00000000,0.00000334,0.000003
teide,0,1,0.00000000,0.00000334,0.000003
telecom,0,2,0.00000000,0.00000668,0.000007
telecommunications,0,3,0.00000000,0.00001001,0.000010
telegraph,0,2,0.00000000,0.00000668,0.000007
telegraphy,0,2,0.00000000,0.00000668,0.000007
telematic,0,2,0.00000000,0.00000668,0.000007
teleoperation,0,1,0.00000000,0.00000334,0.000003
telephone,0,1,0.00000000,0.00000334,0.000003
telephony,0,1,0.00000000,0.00000334,0.000003
teleportation,0,1,0.00000000,0.00000334,0.000003
telerobotics,0,1,0.00000000,0.00000334,0.000003
telescope,0,4,0.00000000,0.00001335,0.000013
telescopes,0,1,0.00000000,0.00000334,0.000003
television,0,28,0.00000000,0.00009346,0.000093
telio,0,1,0.00000000,0.00000334,0.000003
tell,0,2,0.00000000,0.00000668,0.000007
tem,0,1,0.00000000,0.00000334,0.000003
temper,0,1,0.00000000,0.00000334,0.000003
temperament,0,2,0.00000000,0.00000668,0.000007
